server log:{"level":"info","message":"127.0.0.1 - - [Wed, 17 Dec 2014 13:05:43 GMT] \"GET /pro HTTP/1.1\" 302 68 \"http://localhost:8080/login\" \"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.38 Safari/537.36\"\n","timestamp":"2014-12-17T13:05:43.769Z"}
{"level":"info","message":"127.0.0.1 - - [Wed, 17 Dec 2014 13:05:45 GMT] \"GET /components/angular-ui-select/dist/select.min.css HTTP/1.1\" 200 2508 \"http://localhost:8080/pro\" \"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.38 Safari/537.36\"\n","timestamp":"2014-12-17T13:05:45.524Z"}
{"level":"info","message":"127.0.0.1 - - [Wed, 17 Dec 2014 13:05:45 GMT] \"GET /components/ng-table/ng-table.min.css HTTP/1.1\" 200 2770 \"http://localhost:8080/pro\" \"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.38 Safari/537.36\"\n","timestamp":"2014-12-17T13:05:45.525Z"}
{"level":"info","message":"127.0.0.1 - - [Wed, 17 Dec 2014 13:05:45 GMT] \"GET /components/select2/select2.css HTTP/1.1\" 200 17686 \"http://localhost:8080/pro\" \"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.38 Safari/537.36\"\n","timestamp":"2014-12-17T13:05:45.526Z"}
{"level":"info","message":"127.0.0.1 - - [Wed, 17 Dec 2014 13:05:45 GMT] \"GET /components/angular-bootstrap-datetimepicker/src/css/datetimepicker.css HTTP/1.1\" 200 12343 \"http://localhost:8080/pro\" \"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.38 Safari/537.36\"\n","timestamp":"2014-12-17T13:05:45.534Z"}
{"level":"info","message":"127.0.0.1 - - [Wed, 17 Dec 2014 13:05:45 GMT] \"GET /components/bootstrap/dist/css/bootstrap.min.css HTTP/1.1\" 200 109518 \"http://localhost:8080/pro\" \"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.38 Safari/537.36\"\n","timestamp":"2014-12-17T13:05:45.534Z"}
{"level":"info","message":"127.0.0.1 - - [Wed, 17 Dec 2014 13:05:45 GMT] \"GET /stylesheets/style.css HTTP/1.1\" 200 31 \"http://localhost:8080/pro\" \"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.38 Safari/537.36\"\n","timestamp":"2014-12-17T13:05:45.651Z"}
{"level":"info","message":"127.0.0.1 - - [Wed, 17 Dec 2014 13:05:45 GMT] \"GET /stylesheets/customStyles.css HTTP/1.1\" 200 10207 \"http://localhost:8080/pro\" \"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.38 Safari/537.36\"\n","timestamp":"2014-12-17T13:05:45.696Z"}
{"level":"info","message":"127.0.0.1 - - [Wed, 17 Dec 2014 13:05:45 GMT] \"GET /components/qrcode/lib/qrcode.min.js HTTP/1.1\" 200 16622 \"http://localhost:8080/pro\" \"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.38 Safari/537.36\"\n","timestamp":"2014-12-17T13:05:45.701Z"}
{"level":"info","message":"127.0.0.1 - - [Wed, 17 Dec 2014 13:05:45 GMT] \"GET /components/angular-sanitize/angular-sanitize.js HTTP/1.1\" 200 21794 \"http://localhost:8080/pro\" \"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.38 Safari/537.36\"\n","timestamp":"2014-12-17T13:05:45.703Z"}
{"level":"info","message":"127.0.0.1 - - [Wed, 17 Dec 2014 13:05:45 GMT] \"GET /components/angular-resource/angular-resource.js HTTP/1.1\" 200 24996 \"http://localhost:8080/pro\" \"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.38 Safari/537.36\"\n","timestamp":"2014-12-17T13:05:45.705Z"}
{"level":"info","message":"127.0.0.1 - - [Wed, 17 Dec 2014 13:05:45 GMT] \"GET /components/angular-qr/angular-qr.min.js HTTP/1.1\" 200 3083 \"http://localhost:8080/pro\" \"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.38 Safari/537.36\"\n","timestamp":"2014-12-17T13:05:45.706Z"}
{"level":"info","message":"127.0.0.1 - - [Wed, 17 Dec 2014 13:05:45 GMT] \"GET /components/angular-route/angular-route.js HTTP/1.1\" 200 32850 \"http://localhost:8080/pro\" \"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.38 Safari/537.36\"\n","timestamp":"2014-12-17T13:05:45.777Z"}
{"level":"info","message":"127.0.0.1 - - [Wed, 17 Dec 2014 13:05:45 GMT] \"GET /components/angular-ui-router/release/angular-ui-router.js HTTP/1.1\" 200 131976 \"http://localhost:8080/pro\" \"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.38 Safari/537.36\"\n","timestamp":"2014-12-17T13:05:45.864Z"}
{"level":"info","message":"127.0.0.1 - - [Wed, 17 Dec 2014 13:05:45 GMT] \"GET /components/angular-growl/build/angular-growl.js HTTP/1.1\" 200 6072 \"http://localhost:8080/pro\" \"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.38 Safari/537.36\"\n","timestamp":"2014-12-17T13:05:45.873Z"}
{"level":"info","message":"127.0.0.1 - - [Wed, 17 Dec 2014 13:05:45 GMT] \"GET /modules/google_analytics/angulartics-ga.js HTTP/1.1\" 200 2798 \"http://localhost:8080/pro\" \"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.38 Safari/537.36\"\n","timestamp":"2014-12-17T13:05:45.875Z"}
{"level":"info","message":"127.0.0.1 - - [Wed, 17 Dec 2014 13:05:45 GMT] \"GET /components/angular-bootstrap/ui-bootstrap-tpls.js HTTP/1.1\" 200 141352 \"http://localhost:8080/pro\" \"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.38 Safari/537.36\"\n","timestamp":"2014-12-17T13:05:45.882Z"}
{"level":"info","message":"127.0.0.1 - - [Wed, 17 Dec 2014 13:05:45 GMT] \"GET /components/angular-ui-select/dist/select.min.js HTTP/1.1\" 200 20614 \"http://localhost:8080/pro\" \"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.38 Safari/537.36\"\n","timestamp":"2014-12-17T13:05:45.883Z"}
{"level":"info","message":"127.0.0.1 - - [Wed, 17 Dec 2014 13:05:45 GMT] \"GET /components/aws-sdk/dist/aws-sdk.min.js HTTP/1.1\" 200 245718 \"http://localhost:8080/pro\" \"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.38 Safari/537.36\"\n","timestamp":"2014-12-17T13:05:45.944Z"}
{"level":"info","message":"127.0.0.1 - - [Wed, 17 Dec 2014 13:05:46 GMT] \"GET /components/bootstrap-duallistbox/dist/jquery.bootstrap-duallistbox.min.js HTTP/1.1\" 200 14419 \"http://localhost:8080/pro\" \"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.38 Safari/537.36\"\n","timestamp":"2014-12-17T13:05:46.042Z"}
{"level":"info","message":"127.0.0.1 - - [Wed, 17 Dec 2014 13:05:46 GMT] \"GET /components/angular-bootstrap-duallistbox/dist/angular-bootstrap-duallistbox.min.js HTTP/1.1\" 200 3358 \"http://localhost:8080/pro\" \"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.38 Safari/537.36\"\n","timestamp":"2014-12-17T13:05:46.046Z"}
{"level":"info","message":"127.0.0.1 - - [Wed, 17 Dec 2014 13:05:46 GMT] \"GET /modules/ui-tinymce/tinymce.js HTTP/1.1\" 200 3130 \"http://localhost:8080/pro\" \"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.38 Safari/537.36\"\n","timestamp":"2014-12-17T13:05:46.047Z"}
{"level":"info","message":"127.0.0.1 - - [Wed, 17 Dec 2014 13:05:46 GMT] \"GET /components/ng-file-upload/angular-file-upload.min.js HTTP/1.1\" 200 7711 \"http://localhost:8080/pro\" \"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.38 Safari/537.36\"\n","timestamp":"2014-12-17T13:05:46.049Z"}
{"level":"info","message":"127.0.0.1 - - [Wed, 17 Dec 2014 13:05:46 GMT] \"GET /components/tinymce/tinymce.min.js HTTP/1.1\" 200 269420 \"http://localhost:8080/pro\" \"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.38 Safari/537.36\"\n","timestamp":"2014-12-17T13:05:46.049Z"}
{"level":"info","message":"127.0.0.1 - - [Wed, 17 Dec 2014 13:05:46 GMT] \"GET /javascript/admin/app.js HTTP/1.1\" 200 15843 \"http://localhost:8080/pro\" \"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.38 Safari/537.36\"\n","timestamp":"2014-12-17T13:05:46.124Z"}
{"level":"info","message":"127.0.0.1 - - [Wed, 17 Dec 2014 13:05:46 GMT] \"GET /javascript/admin/customDirectives.js HTTP/1.1\" 200 481 \"http://localhost:8080/pro\" \"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.38 Safari/537.36\"\n","timestamp":"2014-12-17T13:05:46.212Z"}
{"level":"info","message":"127.0.0.1 - - [Wed, 17 Dec 2014 13:05:46 GMT] \"GET /javascript/admin/controllers.js HTTP/1.1\" 200 130 \"http://localhost:8080/pro\" \"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.38 Safari/537.36\"\n","timestamp":"2014-12-17T13:05:46.216Z"}
{"level":"info","message":"127.0.0.1 - - [Wed, 17 Dec 2014 13:05:46 GMT] \"GET /javascript/admin/services.js HTTP/1.1\" 200 9078 \"http://localhost:8080/pro\" \"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.38 Safari/537.36\"\n","timestamp":"2014-12-17T13:05:46.216Z"}
{"level":"info","message":"127.0.0.1 - - [Wed, 17 Dec 2014 13:05:46 GMT] \"GET /javascript/admin/UtilizatoriControllers/GrupuriController.js HTTP/1.1\" 200 2492 \"http://localhost:8080/pro\" \"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.38 Safari/537.36\"\n","timestamp":"2014-12-17T13:05:46.217Z"}
{"level":"info","message":"127.0.0.1 - - [Wed, 17 Dec 2014 13:05:46 GMT] \"GET /javascript/admin/UtilizatoriControllers/AddGroupController.js HTTP/1.1\" 200 1302 \"http://localhost:8080/pro\" \"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.38 Safari/537.36\"\n","timestamp":"2014-12-17T13:05:46.225Z"}
{"level":"info","message":"127.0.0.1 - - [Wed, 17 Dec 2014 13:05:46 GMT] \"GET /javascript/admin/UtilizatoriControllers/DeleteGroupController.js HTTP/1.1\" 200 524 \"http://localhost:8080/pro\" \"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.38 Safari/537.36\"\n","timestamp":"2014-12-17T13:05:46.298Z"}
{"level":"info","message":"127.0.0.1 - - [Wed, 17 Dec 2014 13:05:46 GMT] \"GET /javascript/admin/ContinutControllers/ContinutPublicController.js HTTP/1.1\" 200 3187 \"http://localhost:8080/pro\" \"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.38 Safari/537.36\"\n","timestamp":"2014-12-17T13:05:46.385Z"}
{"level":"info","message":"127.0.0.1 - - [Wed, 17 Dec 2014 13:05:46 GMT] \"GET /javascript/admin/UtilizatoriControllers/EditGroupController.js HTTP/1.1\" 200 5221 \"http://localhost:8080/pro\" \"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.38 Safari/537.36\"\n","timestamp":"2014-12-17T13:05:46.388Z"}
{"level":"info","message":"127.0.0.1 - - [Wed, 17 Dec 2014 13:05:46 GMT] \"GET /javascript/admin/ContinutControllers/AddPublicContentController.js HTTP/1.1\" 200 4737 \"http://localhost:8080/pro\" \"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.38 Safari/537.36\"\n","timestamp":"2014-12-17T13:05:46.389Z"}
{"level":"info","message":"127.0.0.1 - - [Wed, 17 Dec 2014 13:05:46 GMT] \"GET /javascript/admin/ContinutControllers/EditPublicContentController.js HTTP/1.1\" 200 11866 \"http://localhost:8080/pro\" \"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.38 Safari/537.36\"\n","timestamp":"2014-12-17T13:05:46.394Z"}
{"level":"info","message":"127.0.0.1 - - [Wed, 17 Dec 2014 13:05:46 GMT] \"GET /javascript/admin/ContinutControllers/DeletePublicContentController.js HTTP/1.1\" 200 588 \"http://localhost:8080/pro\" \"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.38 Safari/537.36\"\n","timestamp":"2014-12-17T13:05:46.399Z"}
{"level":"info","message":"127.0.0.1 - - [Wed, 17 Dec 2014 13:05:46 GMT] \"GET /javascript/admin/ContinutControllers/ToggleEnablePublicContentController.js HTTP/1.1\" 200 1050 \"http://localhost:8080/pro\" \"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.38 Safari/537.36\"\n","timestamp":"2014-12-17T13:05:46.467Z"}
{"level":"info","message":"127.0.0.1 - - [Wed, 17 Dec 2014 13:05:46 GMT] \"GET /javascript/admin/CarouselPublicControllers/CarouselPublicController.js HTTP/1.1\" 200 3187 \"http://localhost:8080/pro\" \"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.38 Safari/537.36\"\n","timestamp":"2014-12-17T13:05:46.549Z"}
{"level":"info","message":"127.0.0.1 - - [Wed, 17 Dec 2014 13:05:46 GMT] \"GET /javascript/admin/CarouselPublicControllers/AddPublicCarouselController.js HTTP/1.1\" 200 5333 \"http://localhost:8080/pro\" \"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.38 Safari/537.36\"\n","timestamp":"2014-12-17T13:05:46.557Z"}
{"level":"info","message":"127.0.0.1 - - [Wed, 17 Dec 2014 13:05:46 GMT] \"GET /javascript/admin/CarouselPublicControllers/DeletePublicCarouselController.js HTTP/1.1\" 200 585 \"http://localhost:8080/pro\" \"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.38 Safari/537.36\"\n","timestamp":"2014-12-17T13:05:46.564Z"}
{"level":"info","message":"127.0.0.1 - - [Wed, 17 Dec 2014 13:05:46 GMT] \"GET /javascript/admin/CarouselPublicControllers/EditPublicCarouselController.js HTTP/1.1\" 200 6734 \"http://localhost:8080/pro\" \"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.38 Safari/537.36\"\n","timestamp":"2014-12-17T13:05:46.567Z"}
{"level":"info","message":"127.0.0.1 - - [Wed, 17 Dec 2014 13:05:46 GMT] \"GET /javascript/admin/CarouselPublicControllers/ToggleEnablePublicCarouselController.js HTTP/1.1\" 200 1033 \"http://localhost:8080/pro\" \"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.38 Safari/537.36\"\n","timestamp":"2014-12-17T13:05:46.568Z"}
{"level":"info","message":"127.0.0.1 - - [Wed, 17 Dec 2014 13:05:46 GMT] \"GET /javascript/admin/ProduseController/productsCtrl.js HTTP/1.1\" 200 1219 \"http://localhost:8080/pro\" \"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.38 Safari/537.36\"\n","timestamp":"2014-12-17T13:05:46.632Z"}
{"level":"info","message":"127.0.0.1 - - [Wed, 17 Dec 2014 13:05:46 GMT] \"GET /javascript/admin/ProduseController/productsAddCtrl.js HTTP/1.1\" 200 451 \"http://localhost:8080/pro\" \"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.38 Safari/537.36\"\n","timestamp":"2014-12-17T13:05:46.717Z"}
{"level":"info","message":"127.0.0.1 - - [Wed, 17 Dec 2014 13:05:46 GMT] \"GET /javascript/admin/ArticoleController/articlesCtrl.js HTTP/1.1\" 200 1904 \"http://localhost:8080/pro\" \"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.38 Safari/537.36\"\n","timestamp":"2014-12-17T13:05:46.739Z"}
{"level":"info","message":"127.0.0.1 - - [Wed, 17 Dec 2014 13:05:46 GMT] \"GET /javascript/admin/ArticoleController/articlesDeleteCtrl.js HTTP/1.1\" 200 746 \"http://localhost:8080/pro\" \"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.38 Safari/537.36\"\n","timestamp":"2014-12-17T13:05:46.739Z"}
{"level":"info","message":"127.0.0.1 - - [Wed, 17 Dec 2014 13:05:46 GMT] \"GET /javascript/admin/ArticoleController/articlesAddCtrl.js HTTP/1.1\" 200 2434 \"http://localhost:8080/pro\" \"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.38 Safari/537.36\"\n","timestamp":"2014-12-17T13:05:46.740Z"}
{"level":"info","message":"127.0.0.1 - - [Wed, 17 Dec 2014 13:05:46 GMT] \"GET /javascript/admin/ProduseController/productsEditCtrl.js HTTP/1.1\" 200 945 \"http://localhost:8080/pro\" \"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.38 Safari/537.36\"\n","timestamp":"2014-12-17T13:05:46.740Z"}
{"level":"info","message":"127.0.0.1 - - [Wed, 17 Dec 2014 13:05:46 GMT] \"GET /javascript/admin/ArticoleController/articlesUpdateCtrl.js HTTP/1.1\" 200 2595 \"http://localhost:8080/pro\" \"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.38 Safari/537.36\"\n","timestamp":"2014-12-17T13:05:46.803Z"}
{"level":"info","message":"127.0.0.1 - - [Wed, 17 Dec 2014 13:05:46 GMT] \"GET /javascript/admin/EvenimenteController/roomAddCtrl.js HTTP/1.1\" 200 2157 \"http://localhost:8080/pro\" \"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.38 Safari/537.36\"\n","timestamp":"2014-12-17T13:05:46.893Z"}
{"level":"info","message":"127.0.0.1 - - [Wed, 17 Dec 2014 13:05:46 GMT] \"GET /javascript/admin/EvenimenteController/roomUpdateCtrl.js HTTP/1.1\" 200 2590 \"http://localhost:8080/pro\" \"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.38 Safari/537.36\"\n","timestamp":"2014-12-17T13:05:46.906Z"}
{"level":"info","message":"127.0.0.1 - - [Wed, 17 Dec 2014 13:05:46 GMT] \"GET /javascript/admin/EvenimenteController/eventsCtrl.js HTTP/1.1\" 200 1624 \"http://localhost:8080/pro\" \"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.38 Safari/537.36\"\n","timestamp":"2014-12-17T13:05:46.908Z"}
{"level":"info","message":"127.0.0.1 - - [Wed, 17 Dec 2014 13:05:46 GMT] \"GET /javascript/admin/EvenimenteController/roomDeleteCtrl.js HTTP/1.1\" 200 52 \"http://localhost:8080/pro\" \"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.38 Safari/537.36\"\n","timestamp":"2014-12-17T13:05:46.908Z"}
{"level":"info","message":"127.0.0.1 - - [Wed, 17 Dec 2014 13:05:46 GMT] \"GET /javascript/admin/EvenimenteController/eventsDeleteCtrl.js HTTP/1.1\" 200 768 \"http://localhost:8080/pro\" \"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.38 Safari/537.36\"\n","timestamp":"2014-12-17T13:05:46.910Z"}
{"level":"info","message":"127.0.0.1 - - [Wed, 17 Dec 2014 13:05:46 GMT] \"GET /javascript/admin/EvenimenteController/conferencesDeleteCtrl.js HTTP/1.1\" 200 855 \"http://localhost:8080/pro\" \"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.38 Safari/537.36\"\n","timestamp":"2014-12-17T13:05:46.975Z"}
{"level":"info","message":"127.0.0.1 - - [Wed, 17 Dec 2014 13:05:47 GMT] \"GET /javascript/admin/EvenimenteController/speakerDeleteCtrl.js HTTP/1.1\" 200 769 \"http://localhost:8080/pro\" \"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.38 Safari/537.36\"\n","timestamp":"2014-12-17T13:05:47.069Z"}
{"level":"info","message":"127.0.0.1 - - [Wed, 17 Dec 2014 13:05:47 GMT] \"GET /javascript/admin/EvenimenteController/talkDeleteCtrl.js HTTP/1.1\" 200 760 \"http://localhost:8080/pro\" \"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.38 Safari/537.36\"\n","timestamp":"2014-12-17T13:05:47.077Z"}
{"level":"info","message":"127.0.0.1 - - [Wed, 17 Dec 2014 13:05:47 GMT] \"GET /javascript/admin/EvenimenteController/eventsAddCtrl.js HTTP/1.1\" 200 4017 \"http://localhost:8080/pro\" \"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.38 Safari/537.36\"\n","timestamp":"2014-12-17T13:05:47.080Z"}
{"level":"info","message":"127.0.0.1 - - [Wed, 17 Dec 2014 13:05:47 GMT] \"GET /javascript/admin/EvenimenteController/ConferencesAddCtrl.js HTTP/1.1\" 200 2709 \"http://localhost:8080/pro\" \"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.38 Safari/537.36\"\n","timestamp":"2014-12-17T13:05:47.087Z"}
